,latitude,longitude,time,u100,v100,100m_wind_direction,100m_wind_speed
16667,34.24,127.09,2019-11-26 11:00:00,-6.422988096914198,-4.116248847556632,57.345734018084364 degree,7.628779762721741 meter / second
16668,34.24,127.09,2019-11-26 12:00:00,-6.0611015565355375,-4.80820274379222,51.57543321265042 degree,7.736650806650676 meter / second
16669,34.24,127.09,2019-11-26 13:00:00,-3.8521641707730683,-5.013379949518739,37.537834835588285 degree,6.322432072930817 meter / second
16670,34.24,127.09,2019-11-26 14:00:00,-2.4949015536356383,-5.639710366999692,23.863695207905252 degree,6.166917121704922 meter / second
16671,34.24,127.09,2019-11-26 15:00:00,-1.9238581354497686,-6.019329731441065,17.724573707485263 degree,6.319300637028327 meter / second
16672,34.24,127.09,2019-11-26 16:00:00,-1.6597787681464218,-6.182142412908263,15.02834754137102 degree,6.401074157722972 meter / second
16673,34.24,127.09,2019-11-26 17:00:00,-1.0571361094285274,-6.404763834506267,9.372433787201885 degree,6.491420224392895 meter / second
16674,34.24,127.09,2019-11-26 18:00:00,-0.35894336624474965,-6.684701965396295,3.0736162015389823 degree,6.694331983577166 meter / second
16675,34.24,127.09,2019-11-26 19:00:00,0.04733258345270697,-7.038570344503571,359.6147063603179 degree,7.038729492456819 meter / second
16676,34.24,127.09,2019-11-26 20:00:00,0.5551775205745284,-7.323492537071166,355.66482743293585 degree,7.344505770975222 meter / second
16677,34.24,127.09,2019-11-26 21:00:00,1.2353135548828633,-7.491289280215931,350.6361930706116 degree,7.592457748236434 meter / second
16678,34.24,127.09,2019-11-26 22:00:00,2.7927046953897814,-7.954807016229687,340.6552880449521 degree,8.430786095086814 meter / second
16679,34.24,127.09,2019-11-26 23:00:00,2.4955213618147893,-8.728997930145136,344.04536861326073 degree,9.078713109893494 meter / second
16680,34.24,127.09,2019-11-27 00:00:00,2.2660506865227075,-9.416798441649417,346.4696438078631 degree,9.685611937536054 meter / second
16681,34.24,127.09,2019-11-27 01:00:00,1.9620960871194248,-9.355328347626088,348.15502011220485 degree,9.558869679359878 meter / second
16682,34.24,127.09,2019-11-27 02:00:00,2.314201910190554,-9.183378219750018,345.8560116619957 degree,9.470478657813903 meter / second
16683,34.24,127.09,2019-11-27 03:00:00,2.442103598058272,-9.211621235922898,345.15182198286254 degree,9.52983923147473 meter / second
16684,34.24,127.09,2019-11-27 04:00:00,2.9980997588479403,-9.04797787750944,341.6670865638168 degree,9.531762997258394 meter / second
16685,34.24,127.09,2019-11-27 05:00:00,3.0289466365101547,-8.752256884640449,340.91048769036786 degree,9.261561331738958 meter / second
16686,34.24,127.09,2019-11-27 06:00:00,3.187695202040086,-8.79379073195351,340.0747299593619 degree,9.353724185504982 meter / second
16687,34.24,127.09,2019-11-27 07:00:00,3.277978746417299,-9.641081217139945,341.2219074734931 degree,10.18310324495692 meter / second
16688,34.24,127.09,2019-11-27 08:00:00,2.7580960033785167,-10.345495267569452,345.07221640856295 degree,10.70683734326596 meter / second
16689,34.24,127.09,2019-11-27 09:00:00,1.6731887451123448,-10.63872422959966,351.062108564086 degree,10.769494594002149 meter / second
16690,34.24,127.09,2019-11-27 10:00:00,2.7415440202426944,-9.115262710156598,343.26059799613375 degree,9.518617435851693 meter / second
16691,34.24,127.09,2019-11-27 11:00:00,2.079464694809802,-9.558013522513823,347.72586401266426 degree,9.781604976358304 meter / second
16692,34.24,127.09,2019-11-27 12:00:00,1.5821528378653218,-9.85705722316786,350.88125324536077 degree,9.983225165404765 meter / second
16693,34.24,127.09,2019-11-27 13:00:00,1.1457823733754608,-9.744915835422596,353.29409695806504 degree,9.812043716097476 meter / second
16694,34.24,127.09,2019-11-27 14:00:00,0.7184402633233211,-9.511495613523197,355.68042934625225 degree,9.538590316081045 meter / second
16695,34.24,127.09,2019-11-27 15:00:00,1.0035857909813508,-9.593732631203055,354.02809575769265 degree,9.646081600259762 meter / second
16696,34.24,127.09,2019-11-27 16:00:00,0.9892908964549592,-9.160949942200965,353.83651445246505 degree,9.21421186653099 meter / second
16697,34.24,127.09,2019-11-27 17:00:00,0.5499109804858575,-8.872705041848324,356.45346847128144 degree,8.889729852256455 meter / second
16698,34.24,127.09,2019-11-27 18:00:00,0.4287805584464306,-8.537942232505056,357.1249871392047 degree,8.548702260161775 meter / second
16699,34.24,127.09,2019-11-27 19:00:00,1.3113022047336842,-8.781330577759592,351.50687017431306 degree,8.8786981133517 meter / second
16700,34.24,127.09,2019-11-27 20:00:00,1.617513892746397,-9.090342401768762,349.91052454684507 degree,9.233129273145842 meter / second
16701,34.24,127.09,2019-11-27 21:00:00,1.1186973100622972,-8.895963996343639,352.83248765316296 degree,8.966028055710227 meter / second
16702,34.24,127.09,2019-11-27 22:00:00,1.8221565933347459,-8.700754913972254,348.1717718066904 degree,8.889510150938893 meter / second
16703,34.24,127.09,2019-11-27 23:00:00,0.8079714448307236,-9.073728862843538,354.9115099904553 degree,9.109630801084188 meter / second
16704,34.24,127.09,2019-11-28 00:00:00,-0.43568437896538037,-9.19168498921263,2.7137794904714383 degree,9.202004880404663 meter / second
16705,34.24,127.09,2019-11-28 01:00:00,-1.2226559407867506,-8.47148807680416,8.212561155064336 degree,8.559263857655996 meter / second
16706,34.24,127.09,2019-11-28 02:00:00,-2.4595404987545635,-7.597615929337366,17.93807929639064 degree,7.985806613907874 meter / second
16707,34.24,127.09,2019-11-28 03:00:00,-3.3021869129418815,-6.792689968410253,25.926162633725497 degree,7.552819037614095 meter / second
16708,34.24,127.09,2019-11-28 04:00:00,-3.4616878413416234,-6.020160408387326,29.89958566116036 degree,6.944466434047089 meter / second
16709,34.24,127.09,2019-11-28 05:00:00,-3.5655139173754185,-5.076511397434591,35.082483842345574 degree,6.20353588393596 meter / second
16710,34.24,127.09,2019-11-28 06:00:00,-3.5000583477019394,-4.3388702691546355,38.892252315197695 degree,5.574603452253088 meter / second
16711,34.24,127.09,2019-11-28 07:00:00,-3.012527208064991,-4.128709001750549,36.11649286850526 degree,5.1109253761396145 meter / second
16712,34.24,127.09,2019-11-28 08:00:00,-2.406122734998046,-4.050625368801995,30.71084782081048 degree,4.7113684311733435 meter / second
16713,34.24,127.09,2019-11-28 09:00:00,-1.2324366580942818,-4.517465812600796,15.259846863614058 degree,4.68256313190026 meter / second
16714,34.24,127.09,2019-11-28 10:00:00,1.886107437268604,-4.65037412400259,337.92341741960536 degree,5.018304570082688 meter / second
16715,34.24,127.09,2019-11-28 11:00:00,2.184795496583216,-6.154730073681643,340.45624285489185 degree,6.531005561303063 meter / second
16716,34.24,127.09,2019-11-28 12:00:00,1.540772880025766,-7.329307275694995,348.12810454223916 degree,7.489507741459279 meter / second
16717,34.24,127.09,2019-11-28 13:00:00,0.9569392930531246,-7.385793308040757,352.61760644582296 degree,7.447528153668748 meter / second
16718,34.24,127.09,2019-11-28 14:00:00,1.2142473945281802,-7.131606162484827,350.337319667315 degree,7.234238259271672 meter / second
16719,34.24,127.09,2019-11-28 15:00:00,1.4008333862410867,-7.241255519391307,349.0512756899601 degree,7.375507824761813 meter / second
16720,34.24,127.09,2019-11-28 16:00:00,1.3240923735204557,-7.536976512260297,350.0359824536316 degree,7.652400640320555 meter / second
16721,34.24,127.09,2019-11-28 17:00:00,1.174372162428245,-7.979727324617523,351.6279091513198 degree,8.06568026586313 meter / second
16722,34.24,127.09,2019-11-28 18:00:00,1.1578201792924223,-7.986372740187613,351.75104524721667 degree,8.069863512649302 meter / second
16723,34.24,127.09,2019-11-28 19:00:00,1.1134307699736263,-7.6707155006083525,351.74100232530907 degree,7.751103429241369 meter / second
16724,34.24,127.09,2019-11-28 20:00:00,1.224028111835712,-7.386623984987018,350.5910881595387 degree,7.487353251593623 meter / second
16725,34.24,127.09,2019-11-28 21:00:00,1.5385157914163359,-7.61422946826259,348.5767343434538 degree,7.768109244584286 meter / second
16726,34.24,127.09,2019-11-28 22:00:00,0.5935480269348434,-7.289434782274457,355.3449154249479 degree,7.313559920128562 meter / second
16727,34.24,127.09,2019-11-28 23:00:00,0.5965574784140841,-6.917291510349434,355.0709230171702 degree,6.942967857062579 meter / second
16728,34.24,127.09,2019-11-29 00:00:00,1.0524893775190076,-6.933074372328397,351.3680048362657 degree,7.012506979820208 meter / second
16729,34.24,127.09,2019-11-29 01:00:00,0.9418920356569225,-6.820102307636873,352.1368906372784 degree,6.884835226312083 meter / second
16730,34.24,127.09,2019-11-29 02:00:00,1.224028111835712,-6.640676087244451,349.5563022414332 degree,6.75254201869669 meter / second
16731,34.24,127.09,2019-11-29 03:00:00,2.0486178171475875,-6.541825530639367,342.61169261371197 degree,6.855094181268379 meter / second
16732,34.24,127.09,2019-11-29 04:00:00,2.7776574379935792,-6.3167120782025785,336.26339423094055 degree,6.900451602739592 meter / second
16733,34.24,127.09,2019-11-29 05:00:00,2.9898237672800287,-6.307574631793705,334.6388005464085 degree,6.980296834307266 meter / second
16734,34.24,127.09,2019-11-29 06:00:00,2.724239674237062,-6.62655457915801,337.65196962148093 degree,7.164684737882557 meter / second
16735,34.24,127.09,2019-11-29 07:00:00,2.2036045683284686,-6.91479947951065,342.3239879462416 degree,7.257432392754262 meter / second
16736,34.24,127.09,2019-11-29 08:00:00,1.9079259604930976,-7.022787482524608,344.80093580296466 degree,7.2773432992698535 meter / second
16737,34.24,127.09,2019-11-29 09:00:00,1.655132036236902,-7.424835124515035,347.43318936143527 degree,7.60707819623342 meter / second
16738,34.24,127.09,2019-11-29 10:00:00,1.3647199684902014,-6.94221181873727,348.8784471349476 degree,7.075080602269583 meter / second
16739,34.24,127.09,2019-11-29 11:00:00,0.8373135967533178,-6.42054669648523,352.56989957707697 degree,6.4749142033740785 meter / second
16740,34.24,127.09,2019-11-29 12:00:00,0.5642058750122496,-5.566610795728705,354.2125293480273 degree,5.595130384586378 meter / second
16741,34.24,127.09,2019-11-29 13:00:00,-0.36345754346361026,-4.863858099191721,4.273552125341681 degree,4.877419091586605 meter / second
16742,34.24,127.09,2019-11-29 14:00:00,-1.926115224059199,-4.281553559862612,24.221247308336572 degree,4.694850449409952 meter / second
16743,34.24,127.09,2019-11-29 15:00:00,-3.2164175457835293,-3.288894609080465,44.36168197081528 degree,4.60023581770138 meter / second
16744,34.24,127.09,2019-11-29 16:00:00,-3.9665233269842046,-2.5570682194243384,57.19164846158978 degree,4.71931193949921 meter / second
16745,34.24,127.09,2019-11-29 17:00:00,-4.304334255528941,-2.1051799606582398,63.93749416609814 degree,4.791563007002716 meter / second
16746,34.24,127.09,2019-11-29 18:00:00,-4.502958053158809,-2.0968731911956273,65.03021870980525 degree,4.967243542294128 meter / second
16747,34.24,127.09,2019-11-29 19:00:00,-5.1349428637992975,-2.0927198064643213,67.82689788530897 degree,5.5450080615677555 meter / second
16748,34.24,127.09,2019-11-29 20:00:00,-5.899343539526365,-1.7745705360462776,73.25828558307232 degree,6.160467091443232 meter / second
16749,34.24,127.09,2019-11-29 21:00:00,-6.559918139219636,-1.4356543419717034,77.65530940289061 degree,6.715179028356952 meter / second
16750,34.24,127.09,2019-11-29 22:00:00,-5.406545859800746,-2.2023691633708014,67.83635970839956 degree,5.837907850068823 meter / second
16751,34.24,127.09,2019-11-29 23:00:00,-5.501343581396819,-1.6599371174622304,73.20970219014407 degree,5.746318163355106 meter / second
16752,34.24,127.09,2019-11-30 00:00:00,-5.271872906104737,-1.224662397621356,76.92207398799925 degree,5.412249248350347 meter / second
16753,34.24,127.09,2019-11-30 01:00:00,-5.101838897527653,-0.8068318936519668,81.01336636478028 degree,5.1652432508973085 meter / second
16754,34.24,127.09,2019-11-30 02:00:00,-4.976946661139175,-0.07915888872714605,89.08878110375747 degree,4.977576136784741 meter / second
16755,34.24,127.09,2019-11-30 03:00:00,-4.925033623122278,0.07950040800874514,90.9247941490706 degree,4.925675233281068 meter / second
16756,34.24,127.09,2019-11-30 04:00:00,-4.984470289837277,-0.07749753483462363,89.10924859144984 degree,4.98507271142317 meter / second
16757,34.24,127.09,2019-11-30 05:00:00,-4.922024171643038,-0.18548553784858102,87.84184077316657 degree,4.925517925151558 meter / second
16758,34.24,127.09,2019-11-30 06:00:00,-4.7361905427999424,0.04211994542699071,90.50953006759902 degree,4.736377829893893 meter / second
16759,34.24,127.09,2019-11-30 07:00:00,-4.092167926242492,0.14512388676338084,92.03107573442423 degree,4.094740440989769 meter / second
16760,34.24,127.09,2019-11-30 08:00:00,-3.126886364276127,-0.0010752557785922434,89.98029745618969 degree,3.1268865491525215 meter / second
16761,34.24,127.09,2019-11-30 09:00:00,-1.8734498231724914,-0.516094962460543,74.59826865421488 degree,1.9432365399565201 meter / second
16762,34.24,127.09,2019-11-30 10:00:00,-0.325087037103295,-0.9272800508598424,19.31971166892032 degree,0.982613797183426 meter / second
16763,34.24,127.09,2019-11-30 11:00:00,1.3278541878695065,-1.984731803450364,326.21610912675436 degree,2.3879608614610754 meter / second
16764,34.24,127.09,2019-11-30 12:00:00,2.506806804861941,-3.179245252173985,321.7445327831191 degree,4.048664067365056 meter / second
16765,34.24,127.09,2019-11-30 13:00:00,3.870840687827662,-4.378742762575174,318.52308213419894 degree,5.844381559356524 meter / second
16766,34.24,127.09,2019-11-30 14:00:00,4.168776384272464,-4.782451758458122,318.9219284562855 degree,6.344331435545197 meter / second
16767,34.24,127.09,2019-11-30 15:00:00,3.8362319958163975,-4.9460951168715805,322.202550578994 degree,6.259435504170193 meter / second
16768,34.24,127.09,2019-11-30 16:00:00,2.9507008980499037,-5.100601028876166,329.9505915977944 degree,5.892602705555933 meter / second
16769,34.24,127.09,2019-11-30 17:00:00,1.9846669732137285,-5.608975319988027,340.51430047693526 degree,5.949748493407107 meter / second
16770,34.24,127.09,2019-11-30 18:00:00,1.398576297631656,-5.707825876593112,346.23219404234527 degree,5.876673540175853 meter / second
16771,34.24,127.09,2019-11-30 19:00:00,1.333873090827987,-5.686228275990319,346.79827810141427 degree,5.84058296997028 meter / second
16772,34.24,127.09,2019-11-30 20:00:00,0.5250830057821241,-6.014345669763498,355.0104381092761 degree,6.037223368268242 meter / second
16773,34.24,127.09,2019-11-30 21:00:00,-0.41010404139183687,-5.608144643041766,4.182395853057741 degree,5.623119388919639 meter / second
16774,34.24,127.09,2019-11-30 22:00:00,-0.3092874168372828,-3.8554162864306107,4.586533402517375 degree,3.867802146941888 meter / second
16775,34.24,127.09,2019-11-30 23:00:00,-1.6545122280577509,-5.029162811497702,18.210359125478647 degree,5.294326141950843 meter / second
16776,34.24,127.09,2019-12-01 00:00:00,-3.698682145331807,-5.31574635795782,34.83009352972126 degree,6.475909893932908 meter / second
16777,34.24,127.09,2019-12-01 01:00:00,-4.022198179350152,-4.681939847960516,40.665478564773366 degree,6.172409491753461 meter / second
16778,34.24,127.09,2019-12-01 02:00:00,-3.973294592812495,-3.4907491070219394,48.69898661018445 degree,5.2888939533183565 meter / second
16779,34.24,127.09,2019-12-01 03:00:00,-4.994251007144808,-2.9084445676928303,59.785253481470335 degree,5.779411122745021 meter / second
16780,34.24,127.09,2019-12-01 04:00:00,-5.636768897962638,-2.4166838155061936,66.7934604842575 degree,6.1329865704376445 meter / second
16781,34.24,127.09,2019-12-01 05:00:00,-7.01058349823589,-1.7454968429271351,76.01876009598342 degree,7.224613499309563 meter / second
