,latitude,longitude,time,u100,v100,u10,v10,mdww,mpww,mwd,p140122,mwp,mp1,wmb,dwi,pp1d,swh,shww,p140121,p140124,p140127,10m_wind_direction,10m_wind_speed,100m_wind_direction,100m_wind_speed
1367,35.89,126.42,2022-02-26 23:00:00,2.077191155220183,-4.585593678820182,1.2682273510623578,-3.1653909261348208,6.695822890841356,2.9772175492050392,295.90107884824045,289.7377164013759,5.445947963496951,4.77231203954736,13.0,332.1763022949608,6.266500743263897,0.9449074017036175,0.11505295649559055,0.7495541387098151,0.007445136032371125,0.0037240311909290946,338.1662821242883 degree,3.4100000482755575 meter / second,335.6303318413424 degree,5.034122811628712 meter / second
1368,35.89,126.42,2022-02-27 00:00:00,1.7268673073244418,-3.6234429860787016,1.1045087423274087,-2.5916481626946415,6.3773642234330055,2.7993289778758035,295.10761488414073,289.2201241065953,5.438633823049879,4.779335188905318,13.0,329.17153190420305,6.270813485746692,0.8734488909450421,0.0611447721431877,0.6968443070458061,0.02038338955898178,0.0032349349963711055,336.9172644754963 degree,2.8171935966624986 meter / second,334.51837670027817 degree,4.0139020628895405 meter / second
1369,35.89,126.42,2022-02-27 01:00:00,1.3054987630022914,-2.2933151258272724,0.827243356566608,-1.5946233853091347,32.183497616869715,3.711082875835023,294.2922622589623,288.44106766290486,5.415307645407865,4.774012958532491,13.0,317.9764275964073,6.267480912009987,0.8095697725028195,0.006299054149873529,0.6497026944410402,0.01831366136025936,0.002806722145534027,332.5810535107407 degree,1.7964284878498096 meter / second,330.34875469217815 degree,2.6388674249663757 meter / second
1370,35.89,126.42,2022-02-27 02:00:00,1.487601835451593,-0.4263790021994769,1.075461892390563,-0.041285103881197105,35.307686957479405,3.8649211042434826,293.48238179905354,287.6246591979416,5.376826041614262,4.751846143371439,13.0,274.8000194220822,6.257189140176044,0.752906235545765,3.3306690738754696e-16,0.6078320650026752,0.013428710445739178,0.0023196553957667287,272.1984054399491 degree,1.0762540321814233 meter / second,285.9934527829038 degree,1.5475006540727438 meter / second
1371,35.89,126.42,2022-02-27 03:00:00,2.516116722222423,1.31043591770807,2.005254492894243,1.3676393139653933,18.698420252129182,3.220179991030641,292.3003941008084,286.99501083934246,5.290967257807642,4.637555361241559,13.0,247.1857950082994,6.241996524611653,0.7061565437385001,0.019981185721923533,0.5739075417662904,0.01220256814791787,0.0020761220208830866,235.70492494196523 degree,2.4272377045473483 meter / second,242.48874149622065 degree,2.8369148126559427 meter / second
1372,35.89,126.42,2022-02-27 04:00:00,3.6222091510680676,1.7292489676750349,2.856121814276595,1.5572269723123342,252.44159146319188,2.059645987247527,290.81743731273224,286.5894746083803,5.184945167903688,4.509766963939357,13.0,248.1525949877754,6.223471335310557,0.6656825887691755,0.0888606104026296,0.5381996031728528,0.010986234988479116,0.0017087925137669185,241.39970916198575 degree,3.2530582013366542 meter / second,244.48010918093118 degree,4.013813788192774 meter / second
1373,35.89,126.42,2022-02-27 05:00:00,4.401659297493441,1.9675713157074615,3.3684026222536936,1.6934597549518808,248.04905811962817,1.9500100100425897,289.2086207234541,285.7997461586119,5.05790316085905,4.357891359073535,13.0,248.49317225327263,6.202005639771191,0.6313631003607294,0.1326903081152353,0.5056621807697315,0.009769901829040362,0.001526142482604187,243.3091001329974 degree,3.770138215934164 meter / second,245.9150354551819 degree,4.82140451047257 meter / second
1374,35.89,126.42,2022-02-27 06:00:00,4.95980929757908,2.2072928164680627,3.6521228635560155,1.9100805503239013,247.3572341180169,2.067262928771065,287.06900410301955,285.05804173619435,4.897585109438094,4.171229217544083,13.0,246.38379047987047,6.1780895223666015,0.6047139569764325,0.16626573163037317,0.4791487391282112,0.008671278330192433,0.0014652591388832764,242.39018283834002 degree,4.121457159699013 meter / second,246.00922273466514 degree,5.42879819536363 meter / second
1375,35.89,126.42,2022-02-27 07:00:00,5.213365369307816,2.339279557159211,3.669433612508277,2.045957633792065,245.00722877921032,2.0105257108083343,284.98410913528147,282.5554563109148,4.750775155239207,4.029613994943402,13.0,244.6424518804734,6.150252729977652,0.58206673273517,0.16321874729741126,0.4680123010097251,0.017460266320975748,0.0014043757951623659,240.85737450362117 degree,4.2012719116807435 meter / second,245.83383724094233 degree,5.714140995848896 meter / second
1376,35.89,126.42,2022-02-27 08:00:00,5.6972042501428435,2.9805578909059554,3.8610254610816135,2.5631442289824067,241.34495410401408,2.0364952830893728,282.40124712800497,279.82875875799834,4.598100710051227,3.8943086330940098,13.0,240.0446587962609,6.11604484073912,0.5673627116414452,0.17634421827017022,0.4630583694623558,0.015263019323279892,0.0006108628819998102,236.42177902575366 degree,4.634352808072158 meter / second,242.38316769306604 degree,6.429763728854073 meter / second
1377,35.89,126.42,2022-02-27 09:00:00,6.265561821554115,3.311690703240638,3.9842545214197473,2.759134472414235,239.29144476589806,2.013764410353776,279.3532510728079,277.5823014785896,4.4440425085624495,3.7775487750179737,13.0,238.1000724739058,6.0701729434221185,0.5626028532667756,0.1858953422369547,0.4608191924029449,0.013428710445739178,0.0006108628819998102,235.29702724567832 degree,4.8463498767957605 meter / second,242.14110881137915 degree,7.086928830858046 meter / second
1378,35.89,126.42,2022-02-27 10:00:00,6.401934974464579,3.210485322569334,4.08635859998563,2.6666526878547514,238.28665276355787,1.9940323334935874,276.808694222419,275.3998762356486,4.350803691151577,3.744024210504601,13.0,237.1222861310267,6.002345266192708,0.5583887111388833,0.18079750306449915,0.4600860105339343,0.00036293812015514293,0.0,236.87256530503493 degree,4.879483903582375 meter / second,243.36684348507586 degree,7.161842460128952 meter / second
1379,35.89,126.42,2022-02-27 11:00:00,6.762058090832928,2.788407582903295,4.309344518692729,2.333362564269229,240.28525543487933,1.9901938747730645,274.95910236127605,273.793739320917,4.264549548401872,3.6939294029747978,13.0,240.63792242003026,5.6042987384056575,0.5626938059745719,0.1810611844010055,0.4660703598431563,0.0006081665797194047,0.0004282128508370786,241.56597137454372 degree,4.900513344244676 meter / second,247.59066940549013 degree,7.314413610959641 meter / second
1380,35.89,126.42,2022-02-27 12:00:00,6.784514747749323,2.3849852129462517,4.3146257641357915,2.052715918048335,346.0464770145343,3.106765531022689,273.7333373408736,271.5739620567032,4.2203352399335365,3.680760997928628,13.0,242.3902473828305,5.141463056502075,0.5659074683167055,0.14760295259098155,0.47851463589014787,0.0006081665797194047,0.0004282128508370786,244.5568767150474 degree,4.778037057699886 meter / second,250.63170928145183 degree,7.191508522445088 meter / second
1381,35.89,126.42,2022-02-27 13:00:00,6.819628793109501,2.8728231308365024,4.320200412103469,2.4532331850251747,347.17206368382244,3.132615151468711,272.63343212167325,271.2911538956374,4.191342250773972,3.6689094333870758,13.0,235.82040206775505,5.016491541375631,0.5702731982909247,0.15179255604880415,0.48766950138968634,0.0006081665797194047,0.0004282128508370786,240.40984932709566 degree,4.968147004754162 meter / second,247.1563521401742 degree,7.400030379456385 meter / second
1382,35.89,126.42,2022-02-27 14:00:00,6.3447725750410315,3.2123508595402335,3.9120775003645547,2.661317200284012,350.1315330240485,3.0938107328409243,271.5554155635515,270.57079348537576,4.174275923064137,3.6619960207378366,13.0,230.2338362772603,4.998848503946015,0.5743660701417553,0.14402860558500707,0.4964280523654352,0.0006081665797194047,0.0004890961945579891,235.77323780146395 degree,4.731485983217758 meter / second,243.14696026834443 degree,7.111633924337056 meter / second
1383,35.89,126.42,2022-02-27 15:00:00,5.295842545618934,3.583126332506533,3.0283490962253676,2.9878490396132644,4.345817552034788,3.1447302868053617,270.9425330533503,269.7277050052176,4.185741332413602,3.6809256029917052,13.0,218.9288683354332,5.003749347676464,0.5721225700161149,0.09729841317083177,0.5031455835436679,0.0008533950392836664,0.0004890961945579891,225.3856999403228 degree,4.254190890419341 meter / second,235.9180204208109 degree,6.394117811136213 meter / second
1384,35.89,126.42,2022-02-27 16:00:00,4.127688083113438,3.7440288962466255,2.0744974887032894,3.16178593441937,14.179601574938005,3.1365735620242505,270.72364644256413,269.2528007347488,4.2124280610718365,3.709566883967124,13.0,205.82213679549176,5.016491541375631,0.5652707993621319,0.07136974841437715,0.5052658662459419,0.0017067900785673329,0.0007935129131625418,213.26951038587106 degree,3.7815909516668276 meter / second,227.790327827153 degree,5.572751680041594 meter / second
1385,35.89,126.42,2022-02-27 17:00:00,3.3764108335468133,3.790667320519116,1.473315715767966,3.1813493888454145,27.181500271886563,2.9863938645837895,270.647036128789,268.991336585839,4.248603404364112,3.753900514289228,13.0,198.18112104861055,5.031586140065413,0.5552053663660151,0.06202370993154205,0.5018575613413518,0.0015890804179764517,0.0007935129131625418,204.8493411777434 degree,3.5059439716338834 meter / second,221.69198954040516 degree,5.076347983712687 meter / second
1386,35.89,126.42,2022-02-27 18:00:00,2.5046842423377136,3.7841379411209672,0.7844065879728757,3.1315515048518465,46.49766565020792,3.02573806646915,270.63061963298003,268.97532857672206,4.283263205041227,3.797246514232869,13.0,186.91460537869443,5.046288671256759,0.5432602440754429,0.04728685301346669,0.4848160368184016,0.09826794831659244,0.001526142482604187,194.0623927581703 degree,3.2282980845633062 meter / second,213.50018927710886 degree,4.537966847746475 meter / second
1387,35.89,126.42,2022-02-27 19:00:00,1.8289430205807766,4.552739173131611,0.315842756163353,3.565504493938653,65.725980361658,3.078996681216406,270.31870621260975,268.991336585839,4.2915657428460126,3.7962588838544065,13.0,179.11978054416932,5.058442763708272,0.5328006826788758,0.05543167651888414,0.476691589080716,0.1007104237738525,0.0014652591388832764,185.06221340519966 degree,3.579466293027159 meter / second,201.886495190631 degree,4.906369997370586 meter / second
1388,35.89,126.42,2022-02-27 20:00:00,1.4381971902355266,5.027051947982839,0.036816955254864614,3.7533136564286806,69.83848970456951,3.118280907184258,269.667518545521,269.00200859191693,4.2784530045670275,3.7644901066805225,13.0,173.8243533838577,5.06726428242308,0.5225533442671667,0.06498280048566851,0.46692243606930384,0.11181436842292244,0.0014652591388832764,180.5620069864196 degree,3.753494224283324 meter / second,195.96537931227232 degree,5.2287343062847835 meter / second
1389,35.89,126.42,2022-02-27 21:00:00,0.6726293408130153,4.253320489302222,-0.5227016591851853,3.1418667808219425,77.66818038947181,2.967621402403732,269.4650484305438,268.80457647947486,4.293147178618352,3.788796787661577,13.0,160.09139912993749,5.0721651261535285,0.5083040867124232,0.04983577259969452,0.45653899554601785,0.10095565223341676,0.0014652591388832764,170.55440711287753 degree,3.1850500612937593 meter / second,188.98645823748512 degree,4.306177587471359 meter / second
1390,35.89,126.42,2022-02-27 22:00:00,-0.6739534684645544,2.4791948299766826,-1.4703918136903564,1.9990053431695585,45.31717231412517,3.636532810372366,269.39938244730797,268.60180836399377,4.346520635934823,3.9022645444760706,13.0,131.25219519670503,5.070694873034395,0.4888705248132943,0.05311714034288417,0.4433615376300156,0.06604492872984796,0.0012196963192089294,143.66322331170278 degree,2.48154678533129 meter / second,164.79201262263393 degree,2.5691672352415122 meter / second
1391,35.89,126.42,2022-02-27 23:00:00,-2.008287192151364,2.295905822585795,-2.2440942710990672,1.842497707761202,76.8720337209509,2.93259546657896,268.8685824161516,268.52176831840916,4.3114654763146225,3.8489325040390843,13.0,123.0343953711592,5.0682444511691696,0.4788960445249738,0.0634007124666306,0.43200712652344525,0.06909557076682743,0.0010979296317671083,129.38746431604875 degree,2.9035765704876697 meter / second,138.82298626004902 degree,3.050311622169539 meter / second
1392,35.89,126.42,2022-02-28 00:00:00,-2.4006662339087153,2.5971900433860835,-2.256123774608266,2.0235485859949596,77.8987883900089,3.0168616306779406,267.92736998977114,268.40971225459066,4.278782470352931,3.8075617648523683,13.0,127.5937361834607,5.060893185573497,0.4681939425742835,0.07529567053569342,0.420157322262138,0.0695762185475734,0.0010370462880461978,131.88936892474578 degree,3.030650650641682 meter / second,137.25180282349822 degree,3.5367491412444365 meter / second
1393,35.89,126.42,2022-02-28 01:00:00,-2.180590996128057,2.6816055913192915,-1.9536257717306094,1.976596295372453,77.40462838885799,3.0054662063513877,267.23787716579477,268.2496321634214,4.256312903754269,3.780237324381567,13.0,126.58299075037218,5.049621244993465,0.45533929320574884,0.07617460832404777,0.40808954501274647,0.06934079922639169,0.0009761629443252873,135.33486633831913 degree,2.779134140492345 meter / second,140.88315694476952 degree,3.456296520813809 meter / second
1394,35.89,126.42,2022-02-28 02:00:00,-1.5873269506822387,2.6233075609786782,-1.29728432416774,1.9221743221509104,77.43208172225526,3.0277772476644276,266.6359389861329,268.0415280449013,4.245506425976613,3.774695620591304,13.0,138.5581268597906,5.035016730676727,0.4412416234973324,0.04983577259969452,0.3961208463943023,0.06824217572754376,0.0009152796006043629,145.98440461790952 degree,2.3189870078264048 meter / second,148.8224504566384 degree,3.066161999609622 meter / second
1395,35.89,126.42,2022-02-28 03:00:00,-1.0397928247752586,2.729176784077232,-0.6652952861478829,1.901543770210718,79.3867590601411,2.9367338048870235,266.0558894675496,267.76405588687464,4.240103187087785,3.7795240357748994,13.0,159.98153549590612,5.017471710121721,0.4269317308040581,0.0640452668447572,0.3845286465734582,0.0015890804179764517,0.0008543962568834523,160.7165314607314 degree,2.01456857113323 meter / second,159.14359076829314 degree,2.9205436201502373 meter / second
1396,35.89,126.42,2022-02-28 04:00:00,-1.2402695256107004,2.662950221610295,-0.6297935806695159,1.6390377817303385,45.838785648673365,3.580095471997177,265.33356365195533,267.4172156893412,4.228769564052683,3.7740920686933546,13.0,168.17186941294412,4.9973782508268805,0.41341009491168446,0.041983928357061884,0.3731742354668879,0.0030506420369794673,0.0007935129131625418,158.9809320771972 degree,1.7558715226895272 meter / second,155.02624220412056 degree,2.937613381460009 meter / second
1397,35.89,126.42,2022-02-28 05:00:00,0.146735266116378,1.9787645375328593,0.7703232667913746,0.7850040712406483,37.53140696265854,3.807404199353146,264.38687906030526,266.9796634401452,4.215261466830612,3.7702512838882214,13.0,221.99955690660977,4.97444230216838,0.40061608068168075,0.006328352076152011,0.3674276748719395,0.015625957443435035,0.0012196963192089294,224.45919862995325 degree,1.099831499469136 meter / second,184.24100565981797 degree,1.9841976548015257 meter / second
1398,35.89,126.42,2022-02-28 06:00:00,0.8477912647608858,1.7959419143846964,1.0892518110474492,0.4424657691991773,37.6686736296449,3.8092634527958995,263.2158356925994,266.4247191240918,4.202082835394447,3.766520235791807,13.0,237.0179156786969,4.939352261058367,0.38867095839110855,0.0068557147491645765,0.35644976256296923,0.022708155355651016,0.0011588129754880189,247.89248313895834 degree,1.1756893572637153 meter / second,205.27009379006114 degree,1.9859902790418262 meter / second
1399,35.89,126.42,2022-02-28 07:00:00,0.6081174900350117,2.034264262417123,0.7271930956730279,0.5274778711596254,44.53200697896315,3.5845336898927815,261.51946445900677,265.720366722947,4.184357576112804,3.7592776130164136,13.0,229.14069311864827,4.898283190597207,0.37802949157894894,0.01210004355301253,0.34644282083728334,0.017823204441130835,0.0012196963192089294,234.04431428834206 degree,0.8983555548654508 meter / second,196.64336777065273 degree,2.1232140662293015 meter / second
1400,35.89,126.42,2022-02-28 08:00:00,1.5039339495726063,2.776281592592447,1.2940467732284429,0.9703233395309976,40.441460302769485,3.5676204811554775,259.0788787487412,264.6478301121129,4.140933985530638,3.70693320295789,13.0,232.95296121953652,4.862605048239539,0.37120803849423134,0.025899366830176462,0.3366736678258711,0.01696980940184717,0.0010979296317671083,233.1361028957589 degree,1.6174314311715143 meter / second,208.44475960635947 degree,3.1574604995224744 meter / second
1401,35.89,126.42,2022-02-28 09:00:00,3.4633793412412106,3.9809520915508774,2.447118694963837,1.7806060519406246,33.605580286848465,3.001927627218406,255.80652391748836,263.4258854161875,4.0733934994202885,3.630611322044466,13.0,236.75424295702163,4.83192576648693,0.3687219978144676,0.06369369172941541,0.3281330898382065,0.016234124023154384,0.0010370462880461978,233.95910132125448 degree,3.026375359972568 meter / second,221.02286779256502 degree,5.276644389814393 meter / second
1402,35.89,126.42,2022-02-28 10:00:00,2.8750149300316963,3.2538590571427504,1.9515618308897706,1.333492193512661,43.56015897669971,3.521978807931759,253.61218564435728,262.1025566625216,4.124197123606708,3.744353420630755,13.0,233.6945407492482,4.80604931159016,0.35462432810605116,0.01892646037589829,0.31446023876746737,0.00268770391682438,0.0010370462880461978,235.6554048045036 degree,2.3636402031495916 meter / second,221.46287596976532 degree,4.342039798488156 meter / second
1403,35.89,126.42,2022-02-28 11:00:00,1.7885210381312682,4.477651310052901,0.9733578138246807,2.2063779600856304,44.921844313204446,3.573138265566229,250.5641895891602,260.1976035776073,4.095599493390227,3.704244653594297,13.0,215.726343403419,4.784975683549231,0.351077172501998,0.028536180195239624,0.30859478381538213,0.0020795373371049752,0.0010370462880461978,203.80498212447634 degree,2.411540822064845 meter / second,201.77339097323582 degree,4.821635485834305 meter / second
1404,35.89,126.42,2022-02-28 12:00:00,0.8706562245303049,6.391225857953188,0.39447463276006695,3.696046089836077,79.2055670597191,3.069880341755164,245.5954635243147,258.0952183802509,4.041435318187586,3.612888843586496,13.0,184.29435770704646,4.775272012962942,0.35780767287891935,0.07866493205771863,0.30469108575605514,0.0006081665797194047,0.00030441671860455266,186.09204911516667 degree,3.7170373866943747 meter / second,187.75746866256833 degree,6.450256601770415 meter / second
1405,35.89,126.42,2022-02-28 13:00:00,-0.0904886914913442,8.150893605754254,-0.26128000975357313,4.919651239392318,85.8602550752181,3.1094044713930487,237.3379661324074,255.9821611768166,3.8602291359403074,3.329438924967698,13.0,174.0276011068157,4.779682772320346,0.37993949844266994,0.13482905673356438,0.31273627058898285,0.0006081665797194047,0.0005499795382788997,176.95990837950598 degree,4.926584573591648 meter / second,179.36394616523705 degree,8.151395878965356 meter / second
1406,35.89,126.42,2022-02-28 14:00:00,-0.945474865726405,8.663449888508925,-0.9918522960439371,5.224129730095848,86.06340974235792,3.182635066670526,229.93959868783568,253.04202350234107,3.768308181673051,3.248837312414269,13.0,168.10045805082373,4.790366611652724,0.4007373509587424,0.168814651216601,0.31446023876746737,0.0007356853786928408,0.0004890961945579891,169.24978535206847 degree,5.317452624522287 meter / second,173.77174461402126 degree,8.714888794036655 meter / second
1407,35.89,126.42,2022-02-28 15:00:00,-0.6000506520669678,8.957738345668341,-0.8322413226535925,5.425455461098416,85.50336174105355,3.250947636712333,224.12268700619387,249.2908133659413,3.716450266971739,3.219702216249619,13.0,171.02283071605797,4.799188130367532,0.4216564737518764,0.19644259569720746,0.3160454968626255,0.0007356853786928408,0.0004890961945579891,171.2790540294426 degree,5.488915428342363 meter / second,176.16766171942203 degree,8.977813601011272 meter / second
1408,35.89,126.42,2022-02-28 16:00:00,0.542380730697932,8.961003035367415,-0.11105791715089586,5.456045589837322,84.5040604053928,3.27727706449842,220.6752228863121,244.88327485574746,3.7014925202916906,3.2205252415650047,13.0,176.95546695375148,4.793307117890993,0.43678494081531694,0.20464601505518176,0.3183639368267943,0.0007356853786928408,0.0,178.83390429204255 degree,5.457175765846761 meter / second,183.46370387174034 degree,8.977402311186486 meter / second
1409,35.89,126.42,2022-02-28 17:00:00,0.9180193554812442,8.00864641172316,0.04268500574715667,4.741801653701004,82.22543373341915,3.1507278785561788,218.88582484313537,237.48757464372736,3.708345408638497,3.2227199757393663,13.0,178.2958032889341,4.760079397398551,0.438634312540507,0.15888265420819625,0.3249427579217007,0.001765644908862718,0.0007326295694416313,180.51575430591686 degree,4.741993771901985 meter / second,186.53918958462543 degree,8.06109030373959 meter / second
1410,35.89,126.42,2022-02-28 18:00:00,1.715026524586707,7.219524273032619,0.5397088824442959,4.345552776780757,73.7368630469823,2.9671415950636666,218.4206907952148,233.43221233410594,3.759544391768001,3.287738975654828,13.0,188.38677807471467,4.71322733133546,0.42978158231500685,0.10764058114713515,0.32678562045732207,0.009769901829040362,0.0006108628819998102,187.07976656252004 degree,4.378939896090858 meter / second,193.36314459179977 degree,7.420434401633312 meter / second
1411,35.89,126.42,2022-02-28 19:00:00,3.1061143448440385,5.770002046643613,1.4521907339957145,3.43247300384155,45.6905376483281,2.812583655645109,218.61768874492233,231.4098671823342,3.807382823881283,3.343210881911817,13.0,206.0913026988686,4.679019442096928,0.4181699532863541,0.06949468113255441,0.3269045148144589,0.011172608617747937,0.0004890961945579891,202.93196759214263 degree,3.727026811012237 meter / second,208.29452131252322 degree,6.552928348571911 meter / second
1412,35.89,126.42,2022-02-28 20:00:00,4.449430731297405,3.972090790939104,2.2719573877689183,2.540735181185301,359.30094637873776,2.918621077799556,219.74495479047098,230.17725048033088,3.8349920567400497,3.372291109722108,13.0,234.93050663210101,4.663434759034101,0.408225790567299,0.05335152375311203,0.3239717873384163,0.022462926896086755,0.00030441671860455266,221.80348321656174 degree,3.4083904753931105 meter / second,228.24410871574574 degree,5.96447307681718 meter / second
1413,35.89,126.42,2022-02-28 21:00:00,5.853584242851548,1.1747181030751226,3.2513350149324665,0.9504041859335703,349.9119063568703,2.971100005619206,221.99401471629864,229.6436501764333,3.830313642580211,3.3591775730302973,13.0,259.66081065256054,4.660494252795831,0.40107084422066186,0.05827357536789668,0.31921601305294184,0.03174237180599854,0.0004890961945579891,253.70572605176534 degree,3.3873953852430563 meter / second,258.6524139308874 degree,5.970294055559772 meter / second
1414,35.89,126.42,2022-02-28 22:00:00,3.591586437091167,-1.4953316865249597,1.9459871829220932,-0.5268144728184846,25.523318934691275,3.5758371818540966,223.57547047922853,229.54760212173176,3.896799838175667,3.469572702000685,13.0,282.9738737940155,4.66637526527237,0.3832137959233344,0.010459359681417646,0.3063952382083502,0.012143713317622429,0.0004890961945579891,285.14793094769493 degree,2.016035615972119 meter / second,292.60405918092135 degree,3.8904382770868895 meter / second
1415,35.89,126.42,2022-02-28 23:00:00,2.8076449592825155,-2.339953550099763,1.660799928996698,-0.8480108245769978,2.8633375485820522,2.899968567454515,224.7465138469344,229.83574628583642,3.8813808393953533,3.4359384007785936,13.0,293.5043031159215,4.669805855883684,0.37190534258733576,0.022735190792100624,0.3019961469942863,0.013124627155879531,0.0006108628819998102,297.04903111376717 degree,1.8647731129430187 meter / second,309.80857482177674 degree,3.6548943670110363 meter / second
1416,35.89,126.42,2022-03-01 00:00:00,2.8905304384466595,-3.4070406974543457,1.9894107565650545,-1.6141868397351793,3.1653242159520403,2.8967898438265816,226.69460468293107,230.34266657453912,3.848697833433662,3.390123324888796,13.0,307.95137099104556,4.669805855883684,0.3628403893769777,0.04110499056870753,0.29589290332792734,0.013369855615443793,0.0005499795382788997,309.05550939539245 degree,2.5619044306747645 meter / second,319.68875476156444 degree,4.468007668938901 meter / second
1417,35.89,126.42,2022-03-01 01:00:00,2.19396577118543,-3.0553869784397674,1.7984057130409472,-1.529174737774731,25.6990202684338,3.5295357735377886,228.686472841085,231.12172301822955,3.8223405705613307,3.3585191527779887,13.0,308.0117959897628,4.66735543401846,0.3531994023505768,0.01734437235686037,0.28917537214969463,0.013183481986174916,0.0006108628819998102,310.37433579284686 degree,2.3606436595443063 meter / second,324.31920406389463 degree,3.7614990885486828 meter / second
1418,35.89,126.42,2022-03-01 02:00:00,4.014179889972394,-3.4280279883769667,3.455543172064231,-2.0086572207985136,354.908413035174,2.9968896501477196,233.87408551671663,230.80689883892998,3.709926844410837,3.2108684111978136,13.0,298.20097347076216,4.661964505914966,0.35398765915147745,0.08431943182946522,0.2904039471734422,0.006101284073958935,0.0006717462257207207,300.16881692970577 degree,3.9969341306388495 meter / second,310.4966530081201 degree,5.278732431006009 meter / second
1419,35.89,126.42,2022-03-01 03:00:00,5.47672070950916,-4.844903317775229,4.313452154037333,-3.1974038515592573,305.8108715874908,2.244971572347776,252.0854515341239,230.8442508602028,3.476467388519161,2.9955649886929425,13.0,306.70991192649115,4.6511826497079785,0.3880039718672694,0.21366977634895357,0.2808923986024932,0.005856055614394673,0.0008543962568834523,306.5481838320638 degree,5.369288674967596 meter / second,311.4971252086626 degree,7.312151385779423 meter / second
1420,35.89,126.42,2022-03-01 04:00:00,6.559948178585385,-6.72769650565567,5.161385450173539,-4.868478558714845,310.4724475983478,2.6534675464959308,280.7431810512999,227.78672111886982,3.279776314334387,2.8712332977153587,13.0,312.42831407782353,2.72201452365412,0.4754701591979823,0.37307979323016216,0.26282045631769013,0.005434262663944145,0.0013434924514414415,313.32723951205804 degree,7.0952084706461775 meter / second,315.72328549112456 degree,9.396532359223652 meter / second
1421,35.89,126.42,2022-03-01 05:00:00,6.829428061582109,-7.510289264948062,5.468284490920414,-5.682318262838298,312.11964760218416,2.996649746477687,298.3963862112025,228.98732180263931,3.334401741637294,2.9622050292426465,13.0,314.07077540659236,3.2913945482576596,0.6030464906668348,0.5280658232433203,0.24451072531861334,0.10974464022420005,0.004821960822696196,316.09964692630854 degree,7.8861192048958015 meter / second,317.7184076701168 degree,10.151134542085396 meter / second
1422,35.89,126.42,2022-03-01 06:00:00,6.335789912274474,-7.500961580093563,5.274052019625547,-6.037661735049544,313.4538796052916,3.312183048488176,306.5006629755595,309.5022716577413,3.5762296284909354,3.1819527884506,13.0,315.2463162907279,3.660036013662017,0.7497835259114276,0.6783348871256432,0.273322791198113,0.16876622587212742,0.004271981284417296,318.8619555077281 degree,8.016793868660823 meter / second,319.8134338840188 degree,9.81868924238458 meter / second
1423,35.89,126.42,2022-03-01 07:00:00,6.405201397288782,-7.427739253985754,5.352390493697646,-6.013829890566908,313.8382262728535,3.538832040751555,309.6471580056104,323.96817589640403,3.8859274672408306,3.4438943121606544,13.0,315.817607187691,4.158059753550222,0.8747525464234548,0.7741684039825506,0.40626649820331456,0.1330609621595704,0.003417585027533837,318.33048202600355 degree,8.050728783762432 meter / second,319.22764343622885 degree,9.808053597173652 meter / second
1424,35.89,126.42,2022-03-01 08:00:00,6.81268764460807,-7.713632794776121,5.631416294606135,-6.23614187268105,313.51976760544505,3.643549992720822,310.9768941661362,302.92831591372345,4.174605388850042,3.6806512612199103,13.0,315.3122344711468,4.589235984955106,0.9922937624654561,0.8444248311983452,0.54967290863656,0.09686524152788484,0.031677603737990306,317.9170517732107 degree,8.402518368879738 meter / second,318.5490280098049 degree,10.291396593059716 meter / second
1425,35.89,126.42,2022-03-01 09:00:00,6.787372867720499,-8.113790475034088,5.511708064563376,-6.462366545680402,314.53005027446477,3.708623863217188,311.4803333709443,303.2271320839061,4.435146932343038,3.898588364734015,13.0,317.4106298811458,4.995907997707746,1.089340301684039,0.8854126300619384,0.6716981505113597,0.03949159112822931,0.004578427447812554,319.53936591350896 degree,8.493592123460026 meter / second,320.0867407296672 degree,10.57837541015738 meter / second
1426,35.89,126.42,2022-03-01 10:00:00,6.241471953225621,-7.902518413079706,4.999133854061663,-6.081057033958224,315.5128796100871,3.5719987231335737,311.485805536214,304.37437273728585,4.679281079698009,4.110270475851189,13.0,317.7237412381352,5.275256090343326,1.1390914328485797,0.8325884689818394,0.7768602093989145,0.026425818802645273,0.0047610774789752855,320.5769560691246 degree,7.872140365941032 meter / second,321.69803991560514 degree,10.07004316832683 meter / second
1427,35.89,126.42,2022-03-01 11:00:00,6.244330073196798,-8.168823815675628,5.078645938232221,-6.441024595397444,316.8965276133097,3.7113227795050556,311.5405271889105,303.66468433310206,4.816470632948494,4.2150141643225965,13.0,319.81115028473107,5.478347054533124,1.1780495093546337,0.8747774828228503,0.7929703947909593,0.023502695564639242,0.005065494197579845,321.74478002051137 degree,8.20240467207254 meter / second,322.60534458264533 degree,10.282088338201499 meter / second
1428,35.89,126.42,2022-03-01 12:00:00,6.190842399450479,-7.923972088245053,5.039036597409249,-6.348898510009343,317.62129561499773,3.712882153360268,311.4256117182478,303.4085561872313,4.89402687895033,4.2684559414683,13.0,319.8276298298357,5.666833504406184,1.1902371721993292,0.8671014261378885,0.8094570789806043,0.020687472848841426,0.005187260885021666,321.56143469527507 degree,8.105578456867137 meter / second,322.00019350919194 degree,10.055638382028285 meter / second
